exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
130178.52,0.4785350380198821,0.5,8450.0,37.0,0.07824999999799398,33.375,35.25,37.51000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12240.0,0.04681372549019608,0.01772875816993464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1678473208899456
130238.59,0.4849968391675476,0.5,8450.0,37.0,0.11214999999799469,33.1875,35.25,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12792.0,0.04612257661038149,0.017823639774859287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1678473208899456
130298.68,0.49799035712289813,0.5,8450.0,37.0,0.1520999999979899,33.1875,35.3125,37.210000000000036,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12969.0,0.04610995450690107,0.017503277045261778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1887699745281073
130358.74,0.5121561720522756,0.5,8450.0,37.0,0.14894999999798936,33.1875,35.25,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13414.0,0.04554942597286417,0.017593558968242134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2134781411179056
130418.81,0.5199187383396738,0.5,8450.0,37.0,0.0878499999979912,33.0625,35.25,37.09000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13399.0,0.045675050376893796,0.017463989849988804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1979330086752356
130478.87,0.5193438016804939,0.5,8450.0,37.0,0.13684999999798245,33.0,35.25,36.97000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13997.0,0.04479531328141745,0.01700364363792241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1347170619384153
130538.93,0.5350303884531089,0.5,8450.0,37.0,0.1255499999979859,33.0625,35.3125,37.13000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13781.0,0.045424860314926346,0.017197590886002468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1672535627141647
130598.99,0.5242362558851228,0.5,8450.0,37.0,0.1908499999979825,32.9375,35.25,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13822.0,0.045145420344378524,0.017363623209376358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0477476043473908
130659.03,0.5449780803308426,0.5,8450.0,37.0,0.1528499999979852,32.9375,35.3125,37.110000000000014,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14139.0,0.0446990593394158,0.017115779050852254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.11176958880553
130719.11,0.5344580635321712,0.5,8450.0,37.0,0.12304999999797792,33.0625,35.25,37.110000000000014,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13164.0,0.04679428745062291,0.017775752051048314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9977041909496259
130779.16,0.5680972914251843,0.5,8450.0,37.0,0.17654999999798354,32.9375,35.25,37.170000000000016,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14272.0,0.04491311659192825,0.017096412556053812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
130839.23,0.587723308324452,0.5,8450.0,37.0,0.36409999999798776,32.9375,35.25,36.49000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14742.0,0.0446343779677113,0.016958350291683626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1309372523042716
130899.27,0.536785100987415,0.5,8450.0,37.0,0.434574999997985,32.8125,35.3125,36.23000000000002,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13540.0,0.04623338257016248,0.01742983751846381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1309372523042716
130959.31,0.47729469542883723,0.5,8450.0,37.0,0.5448749999979794,32.75,35.3125,35.83000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12414.0,0.046801997744482036,0.018124697921701304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1309372523042716
131019.38,0.4392574465667073,0.5,8450.0,37.0,0.5280249999979856,32.8125,35.25,36.05000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12220.0,0.046890343698854337,0.017594108019639936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131079.45,0.45023499601114714,0.5,8450.0,37.0,0.2878499999979806,32.9375,35.3125,36.77000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12859.0,0.04526012909246442,0.01710863986313088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131139.49,0.45879572263034163,0.5,8450.0,37.0,0.2192499999979819,33.0625,35.3125,37.27000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13591.0,0.04466190861599588,0.016849385622838643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131199.54,0.4713741440474145,0.5,8450.0,37.0,0.17059999999796988,33.125,35.3125,37.25000000000006,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13302.0,0.045406705758532555,0.017365809652683806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131259.6,0.48825537920742373,0.5,8450.0,37.0,0.1350499999979829,33.25,35.3125,37.35000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12949.0,0.04594949416943393,0.01729863309908101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131319.67,0.4815710691196918,0.5,8450.0,37.0,0.14834999999797308,33.1875,35.3125,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13089.0,0.04553441821376729,0.017266406906562764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1309372523042716
131379.75,0.5137356448641774,0.5,8450.0,37.0,0.13824999999797716,33.1875,35.3125,37.29000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13516.0,0.04490973660846404,0.01716484166913288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2683554010456992
131439.79,0.5322210331398619,0.5,8450.0,37.0,0.0885499999979803,33.1875,35.3125,37.43000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12666.0,0.04689720511605874,0.017843044370756355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3109877969906782
131499.84,0.5260130121388382,0.5,8450.0,37.0,0.18709999999796828,33.0625,35.3125,37.01000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12749.0,0.046905639658012394,0.017805318064161895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.210239621509142
131559.88,0.5333856004982995,0.5,8450.0,37.0,0.12334999999796514,33.0625,35.3125,37.110000000000014,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12866.0,0.04671226488419089,0.01787657391574693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1914836364957666
131619.92,0.542924081273507,0.5,8450.0,37.0,0.11704999999796403,33.0,35.3125,37.110000000000014,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14950.0,0.04414715719063545,0.016789297658862876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
131679.99,0.5642575701520229,0.5,8450.0,37.0,0.14904999999797414,33.0,35.3125,37.05000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14463.0,0.044803982576229,0.017008919311346193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1850840975935801
131740.03,0.5138041105417457,0.5,8450.0,37.0,0.3617249999979748,32.9375,35.3125,36.650000000000034,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13642.0,0.04552118457704149,0.017592728338953232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1850840975935801
131800.09,0.4787248415476339,0.5,8450.0,37.0,0.5016499999979741,32.875,35.375,36.05000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13197.0,0.04576797757066,0.01765552777146321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1850840975935801
131860.13,0.45423093680917137,0.5,8450.0,37.0,0.42559999999797044,32.875,35.375,36.53000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12847.0,0.045769440336265274,0.017591655639448898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
131920.18,0.47379556372243165,0.5,8450.0,37.0,0.18494999999796594,33.0625,35.375,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13051.0,0.045666998697417825,0.017469925676193394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
131980.25,0.4724482864134607,0.5,8450.0,37.0,0.14474999999796384,33.1875,35.3125,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13147.0,0.0452574731877995,0.017190233513349053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
132040.29,0.48969135878599473,0.5,8450.0,37.0,0.15784999999795846,33.375,35.3125,37.410000000000025,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13087.0,0.045999847176587456,0.017269045617788647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
132100.37,0.5134135389841225,0.5,8450.0,37.0,0.18069999999796837,33.25,35.3125,37.110000000000014,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14383.0,0.04401028992560662,0.01710352499478551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
132160.42,0.509365709783255,0.5,8450.0,37.0,0.13134999999796637,33.375,35.375,37.33000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13531.0,0.04537728179735422,0.01736752642081147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1850840975935801
132220.48,0.5220550774217849,0.5,8450.0,37.0,0.07934999999795911,33.1875,35.25,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13254.0,0.04564659725365927,0.017277802927418137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.199650440471084
132280.53,0.5353515713772401,0.5,8450.0,37.0,0.09534999999796359,33.125,35.3125,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13470.0,0.045879732739420934,0.01737193763919822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2151196560912327
132340.6,0.5413762019553583,0.5,8450.0,37.0,0.13174999999795464,33.0625,35.3125,37.09000000000003,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13730.0,0.045884923525127456,0.017625637290604516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132400.66,0.5463026221968496,0.5,8450.0,37.0,0.2836499999979657,33.0,35.375,36.870000000000005,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13492.0,0.046249629410020754,0.01764008301215535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1879359109532985
132460.7,0.5320741190598346,0.5,8450.0,37.0,0.3543999999979642,32.875,35.375,36.57000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13147.0,0.04609416596942268,0.017494485433939302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1879359109532985
132520.79,0.48811685401268945,0.5,8450.0,37.0,0.40799999999795694,32.875,35.375,36.53000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13201.0,0.04560260586319218,0.017271418831906672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.1879359109532985
132580.86,0.4433479675763823,0.5,8450.0,37.0,0.49059999999795373,32.75,35.375,36.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13285.0,0.04486262702295822,0.017011667293940533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132640.91,0.4660197275731578,0.5,8450.0,37.0,0.24974999999795622,33.0,35.375,36.89000000000004,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12389.0,0.04625070627169263,0.01751553797723787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132700.96,0.4649070429936992,0.5,8450.0,37.0,0.18559999999794835,33.1875,35.375,37.190000000000055,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12887.0,0.0460153643206332,0.01730426010708466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132760.99,0.49018781545544277,0.5,8450.0,37.0,0.14034999999795597,33.125,35.375,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13194.0,0.04547521600727603,0.017280582082764895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132821.06,0.4932917308445498,0.5,8450.0,37.0,0.14334999999795553,33.1875,35.375,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13341.0,0.04534892436848812,0.017165130050221123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132881.12,0.5035304885297358,0.5,8450.0,37.0,0.1240499999979495,33.1875,35.375,37.370000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13616.0,0.045020564042303174,0.017112220916568742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1879359109532985
132941.16,0.5027375459983413,0.5,8450.0,37.0,0.13354999999794398,33.0625,35.375,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13280.0,0.04570783132530121,0.01746987951807229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1238110946299833
133001.23,0.5252374509794162,0.5,8450.0,37.0,0.14179999999794302,33.25,35.375,37.190000000000055,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13989.0,0.04510686968332261,0.01708485238401601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1989671138974103
133061.3,0.540014610694914,0.5,8450.0,37.0,0.1548499999979428,33.0625,35.375,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13738.0,0.04585820352307468,0.017251419420585237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133121.37,0.5483265451815724,0.5,8450.0,37.0,0.1500499999979412,33.0625,35.375,37.110000000000014,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14491.0,0.044855427506728315,0.01704506245255676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.22225600254591
133181.43,0.5057899430221684,0.5,8450.0,37.0,0.4172999999979454,32.9375,35.375,36.55000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13164.0,0.046186569431783654,0.01754785779398359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.22225600254591
133241.5,0.45587087312691055,0.5,8450.0,37.0,0.47099999999794573,32.875,35.4375,36.29000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12521.0,0.04632217873971727,0.017410749940100632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.22225600254591
133301.54,0.4451367380790824,0.5,8450.0,37.0,0.39819999999794004,32.9375,35.375,36.450000000000045,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12297.0,0.04667805155729039,0.017565259819468163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133361.59,0.4491724045768316,0.5,8450.0,37.0,0.21034999999793697,33.0625,35.4375,37.370000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12891.0,0.04538049802187573,0.017609184702505623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133421.65,0.4562932912522653,0.5,8450.0,37.0,0.14244999999794328,33.1875,35.375,37.410000000000025,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12855.0,0.0456631660832361,0.01750291715285881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133481.72,0.4611619339010874,0.5,8450.0,37.0,0.07594999999794577,33.25,35.4375,37.51000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12944.0,0.04534919653893696,0.01776885043263288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133541.76,0.4706438885956631,0.5,8450.0,37.0,0.15424999999793365,33.4375,35.4375,37.170000000000016,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13309.0,0.04485686377639191,0.017131264557818018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133601.79,0.4888653799973226,0.5,8450.0,37.0,0.17269999999793337,33.3125,35.4375,37.13000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13517.0,0.045498261448546275,0.017163571798475993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22225600254591
133661.85,0.5050498337794959,0.5,8450.0,37.0,0.13894999999793137,33.1875,35.4375,37.25000000000006,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13659.0,0.0449520462698587,0.01749762061644337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2588530527587483
133721.91,0.509896386809767,0.5,8450.0,37.0,0.08724999999793889,33.1875,35.4375,37.13000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13141.0,0.04611521193212084,0.01742637546609847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2245617105257125
133781.96,0.5159334362058464,0.5,8450.0,37.0,0.1353499999979301,33.1875,35.4375,37.05000000000001,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13256.0,0.046092335546167776,0.01772782136391068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1986442717978671
133842.04,0.5291395038756689,0.5,8450.0,37.0,0.1570499999979345,33.0625,35.4375,37.190000000000055,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13661.0,0.04531147060976502,0.01734865676012005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2145351140979899
133902.1,0.5411320148151688,0.5,8450.0,37.0,0.12664999999792775,33.0625,35.4375,37.210000000000036,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,14539.0,0.04463855836027237,0.017126349817731618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2210418370336447
133962.16,0.5563329335587305,0.5,8450.0,37.0,0.1589499999979376,33.0,35.375,37.13000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13639.0,0.046117750568223474,0.017376640516166875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2210418370336447
134022.23,0.5105116914935613,0.5,8450.0,37.0,0.37359999999793764,32.9375,35.4375,36.450000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13791.0,0.045319411210209555,0.017185120730911465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2210418370336447
134082.29,0.46360798497336975,0.5,8450.0,37.0,0.5245749999979339,32.875,35.4375,36.33000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12736.0,0.04569723618090452,0.017902010050251257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2210418370336447
134142.35,0.4566070877581984,0.5,8450.0,37.0,0.4009749999979269,32.9375,35.4375,36.710000000000036,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,12289.0,0.046301570510212386,0.017495321018797298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2210418370336447
134202.41,0.45940104353815536,0.5,8450.0,37.0,0.21139999999792283,33.1875,35.4375,37.13000000000005,0.0,0.0,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13010.0,0.045426594926979244,0.01721752498078401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2210418370336447
134262.45,0.46262407484445167,0.5,8450.0,37.0,0.1140499999979335,33.25,35.4375,37.29000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13339.0,0.044755978709048655,0.017167703725916486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2210418370336447
134322.49,0.4875458075333571,0.5,8450.0,37.0,0.09194999999792233,33.25,35.4375,37.35000000000002,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,13390.0,0.0450336071695295,0.017326362957430917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2210418370336447
