exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,OC6 (nM),IPTG (uM),,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,Background,Background Corrected,Post Induction Average,Normalised FP2,FP2 Moving Average,mScarlet Signal (AU),FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate,,,OC6 (nM),IPTG (uM)
24.62,0.488767816,0.5,7176,37,0.19295,32.375,34,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16700,0.03497006,0.015628743,7021,0.172482552,,0.122709799,,0.99811573,1.005935712,1.005935712,0.147842188,6460,0.046439628,0,0,0,0,0,5,0.792667641,0.856234242,0.000237843,45.27258072,30
24.64,0.506610209,0.5,7176,37,0.13985,32.375,34,37.33,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16058,0.035309503,0.015817661,7288,0.170691548,,0.120918795,,0.983547783,1.002578112,1.002578112,0.145993414,6289,0.047225314,0,0,0,0,0,5,0.860597236,0.850295809,0.000236193,45.27258072,30
24.66,0.510468631,0.5,7176,37,0.21625,32.375,33.9375,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16625,0.034706767,0.015699248,7167,0.174689549,,0.124916796,,1.01606734,0.997102034,0.997102034,0.149574438,6680,0.046556886,0,0,0,0,0,5,0.840329271,0.844357377,0.000234544,45.27258072,30
24.67,0.507095317,0.5,7176,37,0.18055,32.375,33.9375,37.03,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16703,0.035083518,0.015745674,7381,0.17179244,,0.122019687,,0.992502389,0.995783757,0.995783757,0.147676467,6727,0.046231604,0,0,0,0,0,5,0.778422207,0.838418945,0.000232894,45.27258072,30
24.69,0.514631928,0.5,7176,37,0.19195,32.3125,33.9375,37.19,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16108,0.035199901,0.015706481,7543,0.173405807,,0.123633054,,1.005625438,0.997854375,0.997854375,0.148482036,6506,0.047340916,0,0,0,0,0,5,0.783759957,0.832480513,0.000231245,45.27258072,30
24.71,0.526467444,0.5,7176,37,0.20485,32.25,34,36.89,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17260,0.034588644,0.015469293,7390,0.176860622,,0.127087869,,1.033726747,0.997587172,0.997587172,0.151691475,6321,0.048726467,0,0,0,0,0,5,0.812784617,0.826542081,0.000229595,45.27258072,30
24.72,0.525077788,0.5,7176,37,0.20395,32.25,34,36.95,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16332,0.035574333,0.015858437,7471,0.177352429,,0.127579676,,1.037727081,0.998846018,0.998846018,0.151786909,7003,0.047122662,0,0,0,0,0,5,0.764216165,0.820603649,0.000227945,45.27258072,30
24.74,0.534700668,0.5,7176,37,0.22775,32.3125,34,37.19,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16231,0.035549258,0.015833898,7357,0.180644284,,0.130871531,,1.064502874,1.000709898,1.000709898,0.155226315,7013,0.046912876,0,0,0,0,0,5,0.780487368,0.814665217,0.000226296,45.27258072,30
24.76,0.547652791,0.5,7176,37,0.25335,32.3125,33.9375,37.05,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17305,0.034787634,0.015775787,7571,0.180689473,,0.13091672,,1.064870437,1.001387492,1.001387492,0.15546163,6986,0.047809906,0,0,0,0,0,5,0.81326621,0.804828842,0.000223564,45.27258072,30
24.77,0.556791838,0.5,7176,37,0.5598,32.3125,34,36.07,0,0.02,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18594,0.034150801,0.015273744,7477,0.183362311,,0.133589558,,1.086611176,1.000889472,1.000889472,0.158486024,7101,0.048021405,0,0,0,0,0,0.44,0.81326621,0.793192911,0.000220331,47.48169361,30
24.79,0.501453746,0.5,7176,37,0.50495,32.125,34.0625,36.17,0,0.01990607,0.149624278,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16201,0.035553361,0.015863218,7321,0.17675181,,0.126979057,,1.03284167,1.003152268,1.003152268,0.151891818,6794,0.046511628,0,0,0,0,0,0.44,0.81326621,0.794454322,0.000220682,49.35062073,30
24.81,0.473261464,0.5,7176,37,0.568520711,32.0625,34.0625,36.17,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17147,0.034466671,0.015571237,7119,0.169967692,,0.120194939,,0.977659975,1.004668655,1.004668655,0.145666526,6559,0.045586217,0,0,0,0,0,0.44,0.81326621,0.791548716,0.000219875,50.94802762,30
24.82,0.432121384,0.5,7176,37,0.577825,32.125,34.0625,36.41,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16578,0.034443238,0.01526119,7039,0.16238102,,0.112608267,,0.915950342,1.007989907,1.007989907,0.138371928,6062,0.045364566,0,0,0,0,0,5,0.81326621,0.784496264,0.000217916,50.94802762,30
24.84,0.442259319,0.5,7176,37,0.25895,32.375,34.0625,37.13,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16247,0.03502185,0.015387456,6742,0.167606052,,0.117833298,,0.958450503,1.00832834,1.00832834,0.143280926,6000,0.046666667,0,0,0,0,0,5,0.81326621,0.781669255,0.00021713,50.94802762,30
24.86,0.462681655,0.5,7176,37,0.207,32.5625,34.0625,37.27,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15909,0.035137344,0.015714376,6693,0.170177798,,0.120405044,,0.979368965,1.01177583,1.01177583,0.145973405,6354,0.045325779,0,0,0,0,0,5,0.81326621,0.785014948,0.00021806,50.94802762,30
24.87,0.467507767,0.5,7176,37,0.20825,32.5625,34.0625,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15990,0.035146967,0.015572233,7131,0.165334455,,0.115561702,,0.939973445,1.012933299,1.012933299,0.140793718,6417,0.045348294,0,0,0,0,0,5,0.81326621,0.788106463,0.000218918,50.94802762,30
24.89,0.464146178,0.5,7176,37,0.14355,32.5625,34,37.45,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16090,0.034866377,0.015724052,6798,0.173286261,,0.123513507,,1.004653056,1.01121455,1.01121455,0.148278906,6416,0.045667082,0,0,0,0,0,5,0.81326621,0.789815851,0.000219393,50.94802762,30
24.91,0.490203796,0.5,7176,37,0.16365,32.5,34.0625,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16340,0.034883721,0.015422277,7122,0.168913227,,0.119140473,,0.969083003,1.008537738,1.008537738,0.144341477,6461,0.045813342,0,0,0,0,0,5,0.81326621,0.793838022,0.000220511,50.94802762,30
24.92,0.48351873,0.5,7176,37,0.17465,32.4375,34,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16204,0.035053073,0.015490002,7128,0.171015713,,0.121242959,,0.986184526,1.004465253,1.004465253,0.147306397,6568,0.045980512,0,0,0,0,0,5,0.731409411,0.797085375,0.000221413,50.94802762,30
24.94,0.483322106,0.5,7176,37,0.17745,32.375,34,36.95,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16267,0.035286162,0.015675908,7245,0.170876467,,0.121103713,,0.985051904,0.999343469,0.999343469,0.146307798,6678,0.045672357,0,0,0,0,0,5,0.69361874,0.79877183,0.000221881,50.94802762,30
24.96,0.492042981,0.5,7176,37,0.24305,32.25,34,37.05,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16566,0.035192563,0.015694797,7034,0.176855274,,0.127082521,,1.033683246,0.992941719,0.992941719,0.151833949,6772,0.046072061,0,0,0,0,0,5,0.712586062,0.800458285,0.00022235,50.94802762,30
24.97,0.501095711,0.5,7176,37,0.15615,32.25,33.9375,37.19,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15831,0.035626303,0.015791801,7245,0.176397516,,0.126624762,,1.029959857,0.989619309,0.989619309,0.151552795,6918,0.045967042,0,0,0,0,0,5,0.73164991,0.80214474,0.000222818,50.94802762,30
24.99,0.504015269,0.5,7176,37,0.20875,32.25,34,36.97,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17159,0.034500845,0.01544379,7196,0.179266259,,0.129493506,,1.053294081,0.991452844,0.991452844,0.1532796,6730,0.046805349,0,0,0,0,0,5,0.712495741,0.803831195,0.000223286,50.94802762,30
25.01,0.521810037,0.5,7176,37,0.14895,32.25,34,37.11,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16882,0.034889231,0.015697192,7456,0.175563305,,0.125790552,,1.023174425,0.994594758,0.994594758,0.150080472,6932,0.046739758,0,0,0,0,0,5,0.780962085,0.80551765,0.000223755,50.94802762,30
25.02,0.540715287,0.5,7176,37,0.21125,32.25,33.875,37.01,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17841,0.034415111,0.015301833,7272,0.180693069,,0.130920316,,1.064899689,0.997718878,0.997718878,0.15580308,6513,0.048518348,0,0,0,0,0,5,0.848681764,0.8083131,0.000224531,50.94802762,30
25.04,0.541660391,0.5,7176,37,0.22775,32.1875,33.9375,36.89,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17380,0.03452244,0.015420023,7693,0.176394125,,0.126621371,,1.029932274,0.999417497,0.999417497,0.151436371,6406,0.048392132,0,0,0,0,0,0.44,0.848681764,0.809883518,0.000224968,52.30582348,30
25.06,0.481624882,0.5,7176,37,0.526375,32.125,33.875,36.33,0,0.015850696,0.133402784,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17152,0.034806437,0.015508396,7325,0.172423208,,0.122650455,,0.997633028,1.003804283,1.003804283,0.147713311,6805,0.04570169,0,0,0,0,0,0.44,0.848681764,0.808602432,0.000224612,53.22050888,30
25.07,0.463488924,0.5,7176,37,0.533441112,32.125,33.875,36.39,0,0.013848942,0.125395768,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16894,0.034450101,0.015390079,6976,0.170441514,,0.120668761,,0.981514019,1.00460749,1.00460749,0.146072248,6355,0.04563336,0,0,0,0,0,0.44,0.848681764,0.812505889,0.000225696,53.92467472,30
25.09,0.432231905,0.5,7176,37,0.528132776,32.1875,33.9375,36.63,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,14922,0.035719073,0.015815574,6689,0.170130064,,0.120357311,,0.978980703,1.008065638,1.008065638,0.145761698,6229,0.044951035,0,0,0,0,0,5,0.848681764,0.813753036,0.000226043,53.92467472,30
25.11,0.439419725,0.5,7176,37,0.23135,32.4375,33.9375,37.03,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15852,0.035263689,0.01558163,6879,0.167466201,,0.117693448,,0.957312969,1.01107859,1.01107859,0.142607937,6084,0.04651545,0,0,0,0,0,5,0.848681764,0.812559469,0.000225711,53.92467472,30
25.12,0.458392249,0.5,7176,37,0.20235,32.5,34,37.17,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15233,0.035580647,0.015820915,6953,0.16683446,,0.117061707,,0.952174413,1.012804134,1.012804134,0.142672228,6408,0.045411985,0,0,0,0,0,5,0.848681764,0.822945423,0.000228596,53.92467472,30
25.14,0.467414335,0.5,7176,37,0.19305,32.4375,33.9375,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16576,0.034869691,0.015564672,7076,0.16817411,,0.118401356,,0.96307106,1.01495836,1.01495836,0.143725269,6275,0.046215139,0,0,0,0,0,5,0.848681764,0.82850591,0.000230141,53.92467472,30
25.16,0.482685735,0.5,7176,37,0.19025,32.4375,34,37.27,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15827,0.035256208,0.015606242,6783,0.17470146,,0.124928706,,1.016164217,1.017634506,1.017634506,0.14978623,6661,0.044888155,0,0,0,0,0,5,0.848681764,0.832268996,0.000231186,53.92467472,30
25.17,0.480641019,0.5,7176,37,0.19425,32.4375,34,37.11,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16738,0.034651691,0.015712749,7144,0.170492721,,0.120719968,,0.981930537,1.020364245,1.020364245,0.146416573,6579,0.045599635,0,0,0,0,0,5,0.848681764,0.840076887,0.000233355,53.92467472,30
25.19,0.49128693,0.5,7176,37,0.21385,32.4375,34,37.05,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15361,0.035804961,0.015884383,6996,0.175671812,,0.125899059,,1.024057022,1.024506442,1.024506442,0.149942824,6514,0.046361683,0,0,0,0,0,5,0.871970678,0.844624475,0.000234618,53.92467472,30
25.21,0.494222564,0.5,7176,37,0.19345,32.375,34,37.27,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16158,0.035400421,0.015719767,7155,0.174563242,,0.124790489,,1.015039966,1.0240784,1.0240784,0.149126485,6416,0.046913965,0,0,0,0,0,5,0.846244986,0.845947317,0.000234985,53.92467472,30
25.22,0.491336636,0.5,7176,37,0.15715,32.375,34.0625,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16723,0.035220953,0.015726843,7138,0.176660129,,0.126887376,,1.032095941,1.023174503,1.023174503,0.151302886,6715,0.046909903,0,0,0,0,0,5,0.786363403,0.847270159,0.000235353,53.92467472,30
25.24,0.516217073,0.5,7176,37,0.17735,32.3125,34,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16899,0.034735783,0.015681401,7362,0.175359957,,0.125587203,,1.021520401,1.022726182,1.022726182,0.150638413,6681,0.046699596,0,0,0,0,0,5,0.8952388,0.848593001,0.00023572,53.92467472,30
25.26,0.514324218,0.5,7176,37,0.20995,32.25,34.0625,36.87,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16940,0.034710744,0.015702479,7338,0.177841374,,0.12806862,,1.041704131,1.020942439,1.020942439,0.152493868,6350,0.048661417,0,0,0,0,0,5,0.8394563,0.849915842,0.000236088,53.92467472,30
25.27,0.498934179,0.5,7176,37,0.20725,32.25,34,36.95,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16768,0.035186069,0.015565363,7366,0.178794461,,0.129021708,,1.049456499,1.020043875,1.020043875,0.153271789,6745,0.047739066,0,0,0,0,0,5,0.706344507,0.851238684,0.000236455,53.92467472,30
25.29,0.540614439,0.5,7176,37,0.18865,32.25,34,37.01,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16332,0.035084497,0.015797208,7694,0.175331427,,0.125558674,,1.021288343,1.021105355,1.021105355,0.151026774,6653,0.048098602,0,0,0,0,0,5,0.911723763,0.852561526,0.000236823,53.92467472,30
25.31,0.534026743,0.5,7176,37,0.19065,32.25,34,36.77,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16898,0.034915375,0.015623151,7439,0.182416992,,0.132644238,,1.078921991,1.023212849,1.023212849,0.156607071,6850,0.048175182,0,0,0,0,0,5,0.829356299,0.853884368,0.00023719,53.92467472,30
25.32,0.538098339,0.5,7176,37,0.20975,32.1875,33.9375,37.01,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17512,0.034547739,0.015703518,7512,0.183306709,,0.133533956,,1.086158913,1.024561651,1.024561651,0.157215122,6643,0.049375282,0,0,0,0,0,5,0.810674719,0.85520721,0.000237558,53.92467472,30
25.34,0.557510581,0.5,7176,37,0.28245,32.25,33.9375,37.03,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17114,0.035234311,0.015601262,7482,0.18631382,,0.136541067,,1.110618609,1.024824064,1.024824064,0.160117616,6850,0.048613139,0,0,0,0,0,5,0.876461442,0.853745272,0.000237151,53.92467472,30
25.36,0.566706671,0.5,7176,37,0.20035,32.25,33.875,37.11,0,0.02,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17775,0.034486639,0.015583685,7495,0.186257505,,0.136484752,,1.110160547,1.024315394,1.024315394,0.161040694,6955,0.048741912,0,0,0,0,0,0.44,0.876461442,0.847643883,0.000235457,54.83597351,30
25.37,0.536161954,0.5,7176,37,0.5247,32.125,33.875,36.31,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16612,0.035034915,0.015530941,7378,0.179587964,,0.129815211,,1.055910816,1.024099068,1.024099068,0.154784494,6709,0.047399016,0,0,0,0,0,0.44,0.876461442,0.838489885,0.000232914,55.61057749,30
25.39,0.468070818,0.5,7176,37,0.6263,32.0625,33.9375,36.07,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15498,0.035746548,0.015679443,7078,0.174060469,,0.124287716,,1.010950431,1.02391308,1.02391308,0.149053405,7037,0.0449055,0,0,0,0,0,0.44,0.876461442,0.830244163,0.000230623,56.26899086,30
25.41,0.447037963,0.5,7176,37,0.575075,32.1875,33.875,36.37,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15375,0.035382114,0.015869919,6668,0.171265747,,0.121492994,,0.988218292,1.025123281,1.025123281,0.146070786,6299,0.045245277,0,0,0,0,0,5,0.876461442,0.832682414,0.000231301,56.26899086,30
25.42,0.435783702,0.5,7176,37,0.25255,32.375,33.9375,37.55,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15928,0.034907082,0.015507283,7025,0.165836299,,0.116063546,,0.944055418,1.027306573,1.027306573,0.141494662,6036,0.046388337,0,0,0,0,0,5,0.876461442,0.829388077,0.000230386,56.26899086,30
25.44,0.453195629,0.5,7176,37,0.17315,32.5625,34,37.29,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15508,0.035530049,0.015540366,6996,0.167810177,,0.118037424,,0.960110851,1.029563336,1.029563336,0.142795883,6200,0.046129032,0,0,0,0,0,5,0.876461442,0.826490756,0.000229581,56.26899086,30
25.46,0.459282196,0.5,7176,37,0.19555,32.5625,33.9375,37.37,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16304,0.034838077,0.015394995,7015,0.1702067,,0.120433947,,0.979604054,1.031010242,1.031010242,0.145830364,6004,0.047135243,0,0,0,0,0,5,0.876461442,0.826247846,0.000229513,56.26899086,30
25.47,0.483359184,0.5,7176,37,0.17445,32.5625,34,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15718,0.035437079,0.015714467,6983,0.172275526,,0.122502773,,0.99643179,1.033625124,1.033625124,0.147501074,6168,0.047016861,0,0,0,0,0,5,0.876461442,0.823838093,0.000228844,56.26899086,30
25.49,0.504923739,0.5,7176,37,0.19605,32.5,33.9375,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15920,0.035364322,0.015829146,7148,0.171656407,,0.121883654,,0.991395906,1.034896363,1.034896363,0.147034135,6595,0.045792267,0,0,0,0,0,5,0.876461442,0.8253506,0.000229264,56.26899086,30
25.51,0.502462816,0.5,7176,37,0.19415,32.5,34,37.03,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16111,0.035069207,0.015579418,7059,0.175378949,,0.125606196,,1.021674883,1.031699324,1.031699324,0.149737923,6290,0.047535771,0,0,0,0,0,5,0.817981069,0.827752706,0.000229931,56.26899086,30
25.52,0.493083486,0.5,7176,37,0.18315,32.375,34.0625,37.17,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17162,0.034611351,0.015674164,7495,0.169179453,,0.1194067,,0.971248476,1.027717722,1.027717722,0.14503002,6736,0.046021378,0,0,0,0,0,5,0.720552609,0.827022111,0.000229728,56.26899086,30
25.54,0.492297108,0.5,7176,37,0.20485,32.3125,34,36.89,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15669,0.035739358,0.01582743,7281,0.175113309,,0.125340555,,1.019514178,1.022893634,1.022893634,0.150254086,6650,0.047067669,0,0,0,0,0,5,0.679736707,0.826291516,0.000229525,56.26899086,30
25.56,0.496803247,0.5,7176,37,0.19625,32.3125,34,37.21,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17493,0.034470931,0.01537758,7416,0.174083064,,0.12431031,,1.011134214,1.021328715,1.021328715,0.149406688,6946,0.046357616,0,0,0,0,0,5,0.673084835,0.825560921,0.000229322,56.26899086,30
25.57,0.530722572,0.5,7176,37,0.20235,32.25,33.9375,37.09,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17147,0.034816586,0.015512918,7242,0.17978459,,0.130011837,,1.05751016,1.022021896,1.022021896,0.153962994,6724,0.04759072,0,0,0,0,0,5,0.837566657,0.824830326,0.00022912,56.26899086,30
25.59,0.536122435,0.5,7176,37,0.23795,32.25,34,37.35,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18229,0.034121455,0.015250425,7304,0.180996714,,0.131223961,,1.067369522,1.024662849,1.024662849,0.155257393,6736,0.048099762,0,0,0,0,0,5,0.826057737,0.824099732,0.000228917,56.26899086,30
25.61,0.535025884,0.5,7176,37,0.15195,32.25,33.9375,37.09,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17560,0.034453303,0.015432802,7225,0.18366782,,0.133895067,,1.089096172,1.029249541,1.029249541,0.1583391,6646,0.048751128,0,0,0,0,0,5,0.778612553,0.823369137,0.000228714,56.26899086,30
25.62,0.52821441,0.5,7176,37,0.18865,32.25,33.9375,37.19,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17459,0.034423507,0.015464803,7407,0.182530039,,0.132757286,,1.079841515,1.032816102,1.032816102,0.157148643,6379,0.049537545,0,0,0,0,0,5,0.70124339,0.824273056,0.000228965,56.26899086,30
25.64,0.563677075,0.5,7176,37,0.21035,32.1875,33.9375,37.01,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16712,0.035184299,0.01561752,7568,0.182082452,,0.132309699,,1.076200866,1.036443698,1.036443698,0.157241015,6619,0.049554313,0,0,0,0,0,5,0.86111895,0.825492893,0.000229304,56.26899086,30
25.66,0.549693507,0.5,7176,37,0.15525,32.1875,33.875,37.03,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18002,0.034551716,0.015553827,7496,0.185699039,,0.135926286,,1.105618015,1.039876071,1.039876071,0.159951974,7094,0.048914576,0,0,0,0,0,0.44,0.86111895,0.824807971,0.000229113,56.82864223,30
25.67,0.495218864,0.5,7176,37,0.5598,32.0625,33.8125,36.17,0,0.018409966,0.143639865,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16258,0.035367204,0.016053635,7592,0.175052687,,0.125279934,,1.019021085,1.043825972,1.043825972,0.150158061,6604,0.047698365,0,0,0,0,0,0.44,0.86111895,0.8279745,0.000229993,57.26652665,30
25.69,0.449159157,0.5,7176,37,0.586933241,32.0625,33.875,36.29,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16098,0.035159647,0.015654119,7010,0.176034237,,0.126261484,,1.027004965,1.04689422,1.04689422,0.150356633,6499,0.046314818,0,0,0,0,0,5,0.86111895,0.833925808,0.000231646,57.26652665,30
25.71,0.479497515,0.5,7176,37,0.24495,32.1875,33.875,37.05,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16674,0.034904642,0.015473192,7100,0.173802817,,0.124030064,,1.0088547,1.049690712,1.049690712,0.148873239,6740,0.045994065,0,0,0,0,0,5,0.86111895,0.844516567,0.000234588,57.26652665,30
25.72,0.495347265,0.5,7176,37,0.18745,32.3125,33.8125,37.33,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16679,0.034954134,0.015588465,7075,0.175547703,,0.12577495,,1.023047523,1.049099336,1.049099336,0.150812721,6892,0.045269878,0,0,0,0,0,5,0.86111895,0.85705094,0.00023807,57.26652665,30
25.74,0.487599148,0.5,7176,37,0.16165,32.375,33.875,37.29,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16636,0.034804039,0.015508536,7205,0.175850104,,0.126077351,,1.025507238,1.046672597,1.046672597,0.151145038,6396,0.046904315,0,0,0,0,0,5,0.86111895,0.869902069,0.000241639,57.26652665,30
25.76,0.507270034,0.5,7176,37,0.15555,32.375,33.875,37.01,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17202,0.0347634,0.015521451,7255,0.17808408,,0.128311327,,1.043678292,1.041998935,1.041998935,0.152584425,6541,0.047546247,0,0,0,0,0,5,0.86111895,0.874920731,0.000243034,57.26652665,30
25.77,0.505550314,0.5,7176,37,0.22075,32.375,33.9375,37.03,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16030,0.035371179,0.015720524,7356,0.177678086,,0.127905333,,1.040375956,1.037790168,1.037790168,0.152392605,6730,0.04769688,0,0,0,0,0,5,0.86111895,0.880487436,0.00024458,57.26652665,30
