Time,Van,OC6,IPTG,Sponge Circuit + mutagenised mScarlet-I,Sponge Circuit + mScarlet-I,Sponge Circuit,Negative Control Sponge Circuit + mScarlet
33.01,5.5,50,1000,0.062927605,0.079135746,0.052232519,0.048530098
33.03,5.5,50,1000,0.06242284,0.076961802,0.050937475,0.047848118
33.05,5.5,50,1000,0.062737201,0.081091904,0.052434457,0.049102038
33.06,5.5,50,1000,0.063313701,0.077781446,0.051121005,0.049627624
33.08,5.5,50,1000,0.065486726,0.07602178,0.052359405,0.049864606
33.1,5.5,50,1000,0.062509075,0.076146248,0.05302968,0.047656919
33.11,5.5,50,1000,0.064972188,0.072926162,0.050659631,0.050566343
33.13,5.5,50,1000,0.063731595,0.074116306,0.053147196,0.0500428
33.15,5.5,50,1000,0.065873742,0.075005358,0.050801535,0.049058505
33.16,5.5,50,1000,0.062552832,0.078994749,0.053198948,0.049172913
33.18,5.5,50,1000,0.064819541,0.079768873,0.052869689,0.049238613
33.2,5.5,50,1000,0.062760934,0.080979284,0.05201689,0.048095937
33.21,5.5,50,1000,0.064421022,0.075532425,0.051356334,0.048976186
33.23,5.5,50,1000,0.064356436,0.078351386,0.050667347,0.049725584
33.25,5.5,50,1000,0.063253994,0.076954508,0.052745861,0.04982346
33.26,5.5,50,1000,0.064333895,0.079943202,0.052150207,0.047747424
33.28,5.5,50,1000,0.062525082,0.080179737,0.052022122,0.047125299
33.3,5.5,50,1000,0.063176604,0.078341941,0.052516983,0.049202962
33.31,5.5,50,1000,0.060900067,0.080451947,0.051215423,0.047721711
33.33,5.5,50,1000,0.061748135,0.081693459,0.051626184,0.047556445
33.35,5.5,50,1000,0.064199096,0.078553137,0.050376465,0.04867655
33.36,5.5,50,1000,0.060534252,0.083494609,0.052640402,0.04784833
33.38,5.5,50,1000,0.063408291,0.081259489,0.051046611,0.049815498
33.4,5.5,50,1000,0.061880292,0.079519033,0.052775931,0.050452407
33.41,5.5,50,1000,0.064282997,0.080954472,0.052767805,0.048450399
33.43,5.5,50,1000,0.064287865,0.076968664,0.052290369,0.050042833
33.45,5.5,50,1000,0.061195252,0.076462766,0.051475148,0.049766176
33.46,5.5,50,1000,0.06308044,0.078859569,0.052064632,0.049661097
33.48,5.5,50,1000,0.061257281,0.079201935,0.050591765,0.046471083
33.5,5.5,50,1000,0.063767671,0.078457447,0.052807366,0.047161784
33.51,5.5,50,1000,0.062663587,0.077005424,0.051833448,0.048132005
33.53,5.5,50,1000,0.062061173,0.076145969,0.049337774,0.05071132
33.55,5.5,50,1000,0.062535764,0.078907869,0.051375997,0.049469513
33.56,5.5,50,1000,0.061715729,0.081171426,0.05114272,0.04964311
33.58,5.5,50,1000,0.06254936,0.079554216,0.051674179,0.048691195
33.6,5.5,50,1000,0.062782013,0.076958801,0.050930613,0.048414325
33.61,5.5,50,1000,0.061574143,0.080360861,0.052541544,0.0502481
33.63,5.5,50,1000,0.063226406,0.080335649,0.051984655,0.049487946
33.65,5.5,50,1000,0.06211594,0.083020472,0.05132592,0.048583258
33.66,5.5,50,1000,0.062972669,0.079555967,0.052550364,0.049251569
33.68,5.5,50,1000,0.064846931,0.07981918,0.051036005,0.05041956
33.7,5.5,50,1000,0.065062793,0.07944555,0.052087018,0.04790731
33.71,5.5,50,1000,0.063550458,0.0813984,0.05036834,0.048615711
33.73,5.5,50,1000,0.062734016,0.082461103,0.053220498,0.047088514
33.75,5.5,50,1000,0.064842958,0.079459186,0.05023761,0.047598253
33.76,5.5,50,1000,0.064006588,0.079044533,0.050277897,0.049264946
33.78,5.5,50,1000,0.064192657,0.078212291,0.052684718,0.047772052
33.8,5.5,50,1000,0.06392309,0.077682056,0.052678571,0.050253604
33.81,5.5,50,1000,0.062188254,0.080827355,0.050629744,0.049367008
33.83,5.5,50,1000,0.063349157,0.077832724,0.050413422,0.049565983
33.85,5.5,50,1000,0.063291139,0.077343422,0.052799862,0.047196614
33.86,5.5,50,1000,0.060947408,0.078898953,0.051783377,0.04846833
33.88,5.5,50,1000,0.060415764,0.076725998,0.051806633,0.048122066
33.9,5.5,50,1000,0.060012634,0.081942227,0.051572934,0.048837209
33.91,5.5,50,1000,0.062425772,0.080416405,0.051743715,0.048085035
33.93,5.5,50,1000,0.06398482,0.079761333,0.051274059,0.050296223
33.95,5.5,50,1000,0.063731343,0.083724626,0.050593004,0.049392713
33.96,5.5,50,1000,0.064456586,0.081972836,0.052417749,0.050787728
33.98,5.5,50,1000,0.067522624,0.080380294,0.052258852,0.049105915
34,5.5,50,1000,0.065676124,0.081893364,0.051835672,0.048798697
34.01,5.5,50,1000,0.062917508,0.079835444,0.051421189,0.049517997
34.03,5.5,50,1000,0.063516098,0.081165453,0.050863158,0.049658003
34.05,5.5,50,1000,0.065162293,0.083499006,0.05126269,0.049366744
34.06,5.5,50,1000,0.064811887,0.080292884,0.050414648,0.049764489
34.08,5.5,50,1000,0.064461013,0.082541444,0.050710594,0.049107733
34.1,5.5,50,1000,0.063667872,0.083859676,0.053156733,0.0493787
34.11,5.5,50,1000,0.065583913,0.077639307,0.051190088,0.04923257
34.13,5.5,50,1000,0.063228438,0.080527753,0.050435765,0.050572067
34.15,5.5,50,1000,0.062530635,0.080557822,0.052251068,0.047463175
34.16,5.5,50,1000,0.066282421,0.078446685,0.052697199,0.047847173
34.18,5.5,50,1000,0.064928113,0.07603439,0.053202135,0.048431186
34.2,5.5,50,1000,0.065639224,0.081344198,0.051272046,0.048114586
34.21,5.5,50,1000,0.064252047,0.080953054,0.049962321,0.051261933
34.23,5.5,50,1000,0.064393939,0.084210526,0.052815105,0.048771847
34.25,5.5,50,1000,0.063577327,0.08050065,0.051727116,0.049475081
34.26,5.5,50,1000,0.064052703,0.084301075,0.05216839,0.050109863
34.28,5.5,50,1000,0.064692375,0.081336483,0.050975293,0.05010769
34.3,5.5,50,1000,0.06622139,0.083925338,0.051534606,0.048164015
34.31,5.5,50,1000,0.066284051,0.080374689,0.051710351,0.049673824
34.33,5.5,50,1000,0.064735555,0.080986372,0.050799381,0.0502191
34.35,5.5,50,1000,0.063691923,0.083444149,0.050925154,0.05041958
34.36,5.5,50,1000,0.063258232,0.083104485,0.052912881,0.049821344
34.38,5.5,50,1000,0.064035849,0.085857238,0.051823579,0.049042045
34.4,5.5,50,1000,0.06670212,0.084294415,0.050965752,0.048689858
34.41,5.5,50,1000,0.064497717,0.085217627,0.050448607,0.04874194
34.43,5.5,50,1000,0.068188783,0.084835708,0.052432569,0.049843424
34.45,5.5,50,1000,0.064991599,0.080587937,0.05275305,0.048765356
34.46,5.5,50,1000,0.063886703,0.082031831,0.053260412,0.050701258
34.48,5.5,50,1000,0.063595119,0.079275119,0.050339534,0.050327254
34.5,5.5,50,1000,0.064220183,0.082297001,0.050969131,0.049590906
34.51,5.5,50,1000,0.062716719,0.08072373,0.050027837,0.048971715
34.53,5.5,50,1000,0.063679782,0.08062069,0.051886792,0.048955189
34.55,5.5,50,1000,0.062665101,0.083814612,0.051591171,0.049784919
34.56,5.5,50,1000,0.063626333,0.081695542,0.052814011,0.049795041
34.58,5.5,50,1000,0.067578375,0.081898589,0.051376304,0.048564687
34.6,5.5,50,1000,0.066005341,0.085869799,0.050440026,0.048495092
34.61,5.5,50,1000,0.064432057,0.082182643,0.051384385,0.048636746
34.63,5.5,50,1000,0.066019561,0.085481307,0.050938776,0.048987934
34.65,5.5,50,1000,0.066538943,0.084418199,0.053175775,0.048498699
34.66,5.5,50,1000,0.064798071,0.08702814,0.0503125,0.048634921
34.68,5.5,50,1000,0.065129776,0.083115725,0.051408171,0.050230754
34.7,5.5,50,1000,0.063878135,0.087740997,0.051828043,0.049803665
34.71,5.5,50,1000,0.061873044,0.083841237,0.052766733,0.049503699
34.73,5.5,50,1000,0.062190643,0.0820754,0.05076333,0.049681934
34.75,5.5,50,1000,0.063819261,0.082242415,0.051298043,0.049640882
34.76,5.5,50,1000,0.064207427,0.083397269,0.050987741,0.050883806
34.78,5.5,50,1000,0.06423793,0.081770331,0.052493881,0.048511835
34.8,5.5,50,1000,0.065503247,0.083089394,0.05300385,0.048746437
34.81,5.5,50,1000,0.061853385,0.085766562,0.051690216,0.048831049
34.83,5.5,50,1000,0.064278026,0.083054302,0.052500691,0.050663371
34.85,5.5,50,1000,0.064104535,0.08255764,0.051799982,0.04778198
34.86,5.5,50,1000,0.064565135,0.083898917,0.050220338,0.049589557
34.88,5.5,50,1000,0.063537535,0.082627267,0.05020432,0.048340316
34.9,5.5,50,1000,0.065782453,0.080613057,0.050568275,0.049210648
34.91,5.5,50,1000,0.064591897,0.084965943,0.053144851,0.050597474
34.93,5.5,50,1000,0.064910493,0.08387053,0.051168614,0.049214253
34.95,5.5,50,1000,0.064886084,0.085002409,0.05294426,0.04980332
34.96,5.5,50,1000,0.064749357,0.081057269,0.049593745,0.049077776
34.98,5.5,50,1000,0.065410959,0.086595572,0.052302823,0.048183975
35,5.5,50,1000,0.063032642,0.083194676,0.052832429,0.048775976
35.01,5.5,50,1000,0.063899064,0.083495756,0.049600828,0.048458678
35.03,5.5,50,1000,0.062905876,0.081717955,0.05197722,0.049087514
35.05,5.5,50,1000,0.063767888,0.084108998,0.051662321,0.049212121
35.06,5.5,50,1000,0.064759036,0.084986044,0.050979407,0.04966443
35.08,5.5,50,1000,0.063511544,0.082087447,0.051405622,0.049457467
35.1,5.5,50,1000,0.063431723,0.085510339,0.051032161,0.048780488
35.11,5.5,50,1000,0.063552497,0.085922545,0.051042478,0.050617583
35.13,5.5,50,1000,0.064073227,0.085732796,0.051346655,0.048561044
35.15,5.5,50,1000,0.062316818,0.083733891,0.051416309,0.049401976
35.16,5.5,50,1000,0.066458349,0.079461322,0.050201962,0.049061489
35.18,5.5,50,1000,0.065386009,0.085766042,0.051914229,0.049956991
35.2,5.5,50,1000,0.065864969,0.085974098,0.050675399,0.048968738
35.21,5.5,50,1000,0.064741276,0.08387951,0.052521375,0.049439108
35.23,5.5,50,1000,0.064226025,0.083091038,0.050624851,0.050419014
35.25,5.5,50,1000,0.062071002,0.08736686,0.051677244,0.050247797
35.26,5.5,50,1000,0.063892327,0.088795077,0.053087573,0.04768592
35.28,5.5,50,1000,0.062634989,0.08730038,0.051193994,0.048501699
35.3,5.5,50,1000,0.063980501,0.08479149,0.052202948,0.048946638
35.31,5.5,50,1000,0.062590764,0.083541809,0.051886792,0.048296151
35.33,5.5,50,1000,0.064670043,0.08203182,0.050932685,0.05089092
35.35,5.5,50,1000,0.065173572,0.083437938,0.050407039,0.049968294
35.37,5.5,50,1000,0.06454881,0.082157439,0.050437468,0.049487844
35.38,5.5,50,1000,0.062152568,0.084396752,0.052863024,0.051197197
35.4,5.5,50,1000,0.06303155,0.083421929,0.050411434,0.049733463
35.42,5.5,50,1000,0.064700153,0.084070483,0.050373626,0.048132637
35.43,5.5,50,1000,0.063310706,0.081109997,0.052184354,0.048842446
35.45,5.5,50,1000,0.066651706,0.087634527,0.051136859,0.051566662
35.47,5.5,50,1000,0.063363472,0.084850567,0.050910948,0.050534811
35.48,5.5,50,1000,0.064501088,0.084586212,0.051485321,0.051766012
35.5,5.5,50,1000,0.064839957,0.086920473,0.052781995,0.051023371
35.52,5.5,50,1000,0.064186725,0.086330444,0.0512366,0.050634707
35.53,5.5,50,1000,0.063940046,0.086895066,0.051495997,0.048595897
35.55,5.5,50,1000,0.064798737,0.088080454,0.050732899,0.049261745
35.57,5.5,50,1000,0.066563593,0.083834586,0.051860484,0.05071008
35.58,5.5,50,1000,0.064974149,0.091799181,0.050560025,0.049100696
35.6,5.5,50,1000,0.065687319,0.087465753,0.050064185,0.050097374
35.62,5.5,50,1000,0.064284657,0.088627909,0.051816413,0.0489671
35.63,5.5,50,1000,0.064138031,0.083953711,0.050530494,0.048812665
35.65,5.5,50,1000,0.065605765,0.083181321,0.0524217,0.04972587
35.67,5.5,50,1000,0.065965016,0.080878304,0.050119886,0.048347132
35.68,5.5,50,1000,0.064959355,0.082954545,0.051435919,0.049180328
35.7,5.5,50,1000,0.063913675,0.084061292,0.051215051,0.049650652
35.72,5.5,50,1000,0.068113548,0.084661707,0.050293011,0.048761792
35.73,5.5,50,1000,0.066748537,0.081768178,0.050344047,0.049037607
35.75,5.5,50,1000,0.066951125,0.082136895,0.04960967,0.049724107
35.77,5.5,50,1000,0.063670695,0.087160196,0.048186076,0.049557873
35.78,5.5,50,1000,0.063580635,0.086228548,0.050344234,0.050034698
35.8,5.5,50,1000,0.0629349,0.088310399,0.050921937,0.048601952
35.82,5.5,50,1000,0.060757116,0.084321562,0.049648257,0.049869488
35.83,5.5,50,1000,0.061136646,0.083654093,0.050955414,0.050563361
35.85,5.5,50,1000,0.060881385,0.089288173,0.051075944,0.050320405
